source,target,weight
GPR124,SYDE1,0.9169630242922304
C1QB,CD86,0.9299050090659241
IGSF6,HCK,0.9254660580219288
HSPB8,DNAJB5,0.9177001783156882
CD247,CD3E,0.929972274007394
THBS2,NTM,0.9190724756606384
EMILIN1,C1R,0.9417150328648608
FAM78A,WAS,0.9373266719997148
GPC6,GNB4,0.9160362476852912
IL21R,WAS,0.9206720125693122
CD84,LILRB1,0.923772477797766
CD37,SASH3,0.9020193007183012
DOCK10,SASH3,0.9014665809048259
CLEC14A,S1PR1,0.9293938003206936
PPAPDC3,EFEMP2,0.9153682476469491
PLEK,MNDA,0.9127475730723676
EFEMP2,COPZ2,0.9051549845974081
COPZ2,EFEMP2,0.9051549845974081
WAS,TNFAIP8L2,0.9173816317360431
SCARF2,MXRA8,0.9572343594583328
GLI3,COL6A3,0.9118562463616284
RASAL3,MAP4K1,0.9280357541879508
FERMT2,AMOTL1,0.9106743512788792
CD86,CD300A,0.933819071403746
PDGFRB,ITGA11,0.9118314962943398
BGN,SCARF2,0.92246620937294
ZEB2,EVC,0.912476081279165
MS4A4A,MSR1,0.9203130214674436
RAB31,SDC2,0.9217571567061426
C1QC,SIGLEC9,0.9050794389245992
CD84,CYTH4,0.9140948573403752
THEMIS,CD2,0.9158924568071224
COL5A2,COL11A1,0.9019108205200144
MXRA5,COL5A2,0.9058499639170948
DCN,C1S,0.940212499402208
FAM26E,EVC,0.9025631837154486
TEK,CYYR1,0.9246508296066048
CCDC8,BNC2,0.9086199762481904
RAB31,CCDC8,0.9075732954409916
GGT5,BGN,0.9171681094470676
ZEB1,AMOTL1,0.9121147840172956
CYTH4,ITGB2,0.9294787518833066
SLA,HAVCR2,0.9003241287031494
LY86,LAPTM5,0.9089362019010216
LRRC25,MS4A4A,0.9197767923835072
AEBP1,SCARF2,0.9440292021484512
COL6A3,SPARC,0.9049390579861214
BGN,NOX4,0.9252292560054168
NAP1L3,MSRB3,0.9231828066782298
MRAS,EVC,0.9051646970935708
SASH3,APBB1IP,0.9460043173845044
MS4A6A,CYBB,0.9189346403102492
DSEL,FBN1,0.9159091938512552
WISP1,ADAMTS2,0.9125951515551494
HCLS1,MYO1F,0.9214712041494304
ITK,IKZF1,0.9289813274434258
WAS,GIMAP4,0.904935891569508
LOC100272228,LOC100131434,0.9167017138945296
MRGPRF,CSDC2,0.9029036017149068
AEBP1,SYDE1,0.9107022941193492
C10orf72,JAM3,0.9122594458764284
COL1A2,FBN1,0.9439907418056842
EVI2B,APBB1IP,0.9111385059250772
DACT3,HSPB8,0.9045900376856972
ITGA11,COL1A2,0.91758605523337
ITGA11,COL8A1,0.9210079107300404
VSIG4,C3AR1,0.9214887815465924
FBXL7,CALD1,0.929940292635427
CMKLR1,SPI1,0.9126664867842846
MS4A6A,CD4,0.9410632375298076
MS4A6A,STX11,0.9004912005591077
WAS,LILRB1,0.9218713657579346
IGSF6,LILRB4,0.9080984825067572
CD48,CD53,0.9187263022240304
SIGLEC10,PIK3R5,0.9162240769335618
CD300LF,LRRC25,0.9060628590930296
GUCY1A3,DZIP1,0.9143058317181659
KCNE4,VIM,0.9018872032896692
SHE,CDH5,0.9015876304715644
DZIP1,GPC6,0.9092357062384414
FBXL7,FBLN5,0.9062193890747784
MYO1G,IL21R,0.9155914351876844
NCF1,SASH3,0.9112442779995432
FERMT2,CALD1,0.9694179825503106
C10orf72,EVC,0.9288992879177368
DOCK10,MPEG1,0.9035943516665572
CD93,S1PR1,0.9214144060596487
ARHGAP30,APBB1IP,0.9452698475849379
CD33,SIGLEC7,0.900165833674
CLEC7A,MNDA,0.939403063373066
C1R,FSTL1,0.9119699673884424
C3AR1,MAFB,0.904478305547902
C10orf72,FBN1,0.9239042690612256
CD33,CLEC7A,0.9028922626852868
COL5A1,COL6A3,0.9629510376806646
ITGA11,COL5A2,0.9140863935271788
VIM,CCDC80,0.9220783028997253
HCLS1,FAM78A,0.9216246876630404
BNC2,CCDC8,0.9086199762481904
GIMAP8,DOCK10,0.9019038459355816
MSRB3,MAP1A,0.9023229172981356
VIM,EMILIN1,0.9195226514981276
AIF1,C1QC,0.9302379788348284
MXRA8,THBS2,0.9025122760892182
SPARC,VIM,0.9171724895497432
DOCK2,CD37,0.9099656542965412
SAMSN1,CLEC7A,0.9136442690686694
DUOXA2,DUOX2,0.9324656424232652
C1R,GLT8D2,0.9043885627287306
ITGAL,RASAL3,0.9368964302619228
APBB1IP,ARHGAP30,0.9452698475849379
S1PR1,TEK,0.94182560222171
RAB34,EFS,0.916790117947166
ANTXR1,PDGFC,0.9126135032565236
CD3E,CXCR6,0.9123245086844368
GIMAP8,GIMAP4,0.9470477503954108
VIM,ZEB2,0.925636921987523
SIGLEC10,CMKLR1,0.915220537994825
DOK2,LRRC25,0.9231146042071928
ATP10A,AEBP1,0.9100485821292842
ATP8B2,EVC,0.9077228446837022
PDGFRB,GGT5,0.9099159260765872
PYHIN1,CD2,0.9069332833530304
MYL9,DACT3,0.9080088400735624
COL5A2,BGN,0.9108721961312868
MS4A6A,C1QC,0.9515319059011148
RAB31,THY1,0.91197890232206
SASH3,RCSD1,0.9219219238202764
ANTXR1,C1R,0.9132286297601868
APBB1IP,GIMAP4,0.9037107129016592
SIGLEC10,NCF1,0.9062235271278966
COL11A1,COL3A1,0.9054700818451624
MPEG1,PIK3CG,0.9148845521940056
CD33,LAPTM5,0.9038929126296896
IL10RA,DOCK2,0.9490082899604464
COL5A1,CCDC8,0.918968981966352
FBN1,DZIP1,0.9080343380249551
RAB31,VCAN,0.9144876359080976
ANGPTL2,GLI3,0.9023147638746128
DDR2,TSPYL5,0.908320970524754
TIE1,BCL6B,0.936912026845808
DOCK10,ARHGAP25,0.9075005001381652
COL6A1,COL3A1,0.9030292935640698
TYROBP,C1QB,0.9438957004611886
C1R,RFTN1,0.9234403927854414
CD34,CXorf36,0.9428582982314948
CD300LF,SIGLEC7,0.9072626193884205
COL1A2,PDGFRB,0.9433063645814612
CDH5,CXorf36,0.9186407001973648
PTPRC,EVI2B,0.9287430893500414
GLI3,FAM110B,0.9017443095417308
FSTL1,ANTXR1,0.9385006018862552
IKZF1,KIAA0748,0.9204823464388324
FHL1,MYLK,0.9039615881884734
C10orf72,EMILIN1,0.9451137969249029
CYBB,BTK,0.9165505772298922
CCDC8,PDGFRB,0.9305743986630344
JAM3,EFEMP2,0.9044343884805902
SPI1,FGR,0.9275352959960362
TMEM176A,TMEM176B,0.9508509998729872
TNS1,CLIP3,0.9063758204141698
LILRB4,ITGAM,0.906993280377812
FLRT2,TCF4,0.9004700405729603
C1S,GAS7,0.9056368715482256
C1S,CTSK,0.9190944985036908
COL3A1,SCARF2,0.9023228848117402
LSP1,NCKAP1L,0.911898853228163
ITGAM,HK3,0.902937446732238
APBB1IP,CYBB,0.9066178901881546
ARHGEF15,FLT4,0.9220932644361679
INHBA,ADAMTS12,0.9086626560580372
BOC,CLIP3,0.9177270610688816
CALD1,RAB31,0.9074615551802492
THBS2,COL3A1,0.9228384412243554
STX11,DOCK2,0.9062666935210392
TIMP2,FRMD6,0.9069694956249764
GPC6,ANTXR1,0.9245478813360136
KLHL6,BTK,0.9381466414649046
GIMAP6,HCLS1,0.9030534265113496
TSPYL5,AMOTL1,0.9011165466991508
CCR5,GBP5,0.9188682310389455
SERPING1,COL8A2,0.9017055841970556
MFAP4,MRGPRF,0.9067410351496042
KLHL6,DOCK2,0.9425035613871638
AMOTL1,TSPYL5,0.9011165466991508
C1S,C10orf72,0.9232454786031284
MNDA,HCK,0.9241132212606205
FLI1,GIMAP8,0.9478567072238048
LAPTM5,CLEC7A,0.91887787981778
DDR2,HEG1,0.9174975581522848
HEG1,CD93,0.9032250038354828
CMKLR1,CYTH4,0.9162099089073394
ITGA11,COL8A2,0.9035452576265288
FLRT2,FBXL7,0.9095878386662344
AMOTL1,DDR2,0.91799868505856
STX11,NCKAP1L,0.914415789948944
ITGAM,SLAMF8,0.9128916226604009
RAB31,SPOCK1,0.9123100504380964
STX11,IL10RA,0.9191687407832588
CD4,LCP2,0.9151972522078512
COL1A1,ADAMTS2,0.9175453985189672
JPH2,TAGLN,0.9183247222272763
FAM78A,ARHGAP30,0.9217742771528864
BOC,AOC3,0.9073361321296852
CD300LF,C1QC,0.9089196031453544
TAGLN,PDLIM3,0.9067678643683632
ACTA2,CALD1,0.9181236751326608
C10orf72,FERMT2,0.9010060445269866
ADAMTS12,COL5A2,0.9159265217801908
LST1,AIF1,0.9426198113680222
LPHN2,FBXL7,0.9124644381011568
MMP2,AEBP1,0.906770138347092
LAIR1,PDCD1LG2,0.9063380570801216
CMKLR1,FPR3,0.9135250353261046
PIK3R5,CYBB,0.91004602326804
COL5A1,COL3A1,0.9619730063818758
FBN1,ITGA11,0.9240626570694488
COL5A1,MRC2,0.961296469876353
TFEC,EVI2A,0.9106952068446822
PXDN,COL4A2,0.9347608166594668
SH2D1A,THEMIS,0.9127266707049408
FYB,ITGAL,0.9161417137015768
SIGLEC7,CD53,0.9121882256310394
FNDC1,PDGFRB,0.9249078185894394
PCDH12,FLT4,0.9301381489766092
CD300LF,TFEC,0.9052663483306812
FCER1G,AIF1,0.9125657703790634
SCARF2,PDGFRB,0.9130155917948
CALCRL,MYCT1,0.923908781446944
MXRA8,EFEMP2,0.9585581042262354
EFS,SLC22A17,0.9038110389184738
SPI1,LRRC25,0.9601402277524452
MS4A4A,FPR3,0.923133519683796
MS4A4A,LAIR1,0.9417464229847444
MEIS1,MSRB3,0.9166930999159048
SYNPO2,LMOD1,0.955555264078124
EFEMP1,C1S,0.9061840868218858
COL4A2,COL4A1,0.9702040696622538
CD84,HAVCR2,0.9050569941518084
TAGLN,JPH2,0.9183247222272763
FBXL7,CCDC80,0.9002629375223279
AEBP1,GLI3,0.933017328809305
DZIP1,TSPYL5,0.9191548987764536
WAS,FMNL1,0.931928235468418
TYROBP,ITGB2,0.9342037347037576
COL8A1,DDR2,0.9256962932471816
CYBB,LCP2,0.9085649375549486
CD53,CLEC7A,0.931487583851494
ABCC9,KCNJ8,0.9106614076030872
GUCY1A3,CALD1,0.9223922836608106
MRAS,AEBP1,0.9065866925713166
SIGLEC9,LAPTM5,0.9221271616312482
THBS2,SPOCK1,0.927382639672382
EVI2A,PTPRC,0.9083339308212588
SAMSN1,SLA,0.922492175626307
LILRB2,SPI1,0.9210523594962642
SASH3,SLA,0.9160084034213932
TCF4,CNRIP1,0.9112505810857232
TCF4,TSPYL5,0.9183942302563854
CD4,ARHGEF6,0.9090963845625648
CYBB,PTPRC,0.9204264103945291
THBS2,MRC2,0.9055431928948114
ANTXR1,GPR176,0.9005722441868897
C3AR1,PLEK,0.9045512498832144
EVI2A,CD48,0.9070276385473586
THBS2,CTHRC1,0.9158002983890832
FAT4,PCDH18,0.9003632290451329
SPARC,LOX,0.9171500538123264
ARHGAP30,IL21R,0.9182531509371596
SIGLEC7,CD163,0.92430830076223
SPI1,CSF1R,0.9330742308450188
ITGAX,SPI1,0.9102929804107142
HCLS1,GIMAP5,0.9046733336965423
LPHN2,FSTL1,0.9015921168572832
SPARC,COL5A2,0.9557712206624968
FPR3,SIGLEC7,0.9324869859286881
MPDZ,DZIP1,0.9046734629095284
VCAN,CCDC8,0.9163956050595334
BNC2,CLIP3,0.9024521464052456
GPC6,FSTL1,0.9334479364833612
CNRIP1,GYPC,0.9252067378172304
PXDN,ADAMTS7,0.9083950390433816
CD2,TBC1D10C,0.9097352812171192
SASH3,ITGAL,0.9513538028895344
TIMP2,EVC,0.9195659908615076
LRRC25,FCGR3A,0.9088403427503208
C1QA,LRRC25,0.9145926452598824
RBPMS2,HSPB8,0.9214154505610196
SDC2,FBN1,0.9061894606241361
FCRL5,LOC96610,0.9305069072979024
CALCRL,LDB2,0.9040961656882266
HCK,SLA,0.90215734023317
AEBP1,C1R,0.909946059213158
MYL9,MSRB3,0.9150982419301636
DOCK2,FAM78A,0.9082615272296188
AEBP1,PDGFRB,0.9316653094715702
EFS,CCDC8,0.9354256707639208
DZIP1,ANTXR1,0.9242132272920071
TRAF3IP3,PTPRC,0.9077029194312562
THY1,COL5A2,0.91771020893066
CYTH4,ARHGAP30,0.935040263081654
SLA2,SIRPG,0.9116589804335892
COL3A1,MRC2,0.9533363654344721
THY1,SYDE1,0.9261045569408602
AEBP1,P4HA3,0.9069193664174654
CD86,C3AR1,0.953056734245634
BGN,COL6A2,0.9097248316657428
DDR2,SYT11,0.9117205233501372
CALD1,MPDZ,0.9209166435967184
ZEB2,MYO5A,0.9156913157362692
VCAN,ITGA11,0.9225884497940916
C1R,RAB31,0.9048938455968184
TFEC,SIGLEC7,0.9079484972434784
SYT11,GNB4,0.903887617903842
SAA2,SAA1,0.9168485972028536
AEBP1,BNC2,0.909016638697798
FNDC1,OLFML2B,0.9031951173013436
LCP2,SAMSN1,0.93623923339599
CSF1R,MS4A4A,0.9031532206456826
TNFSF8,KLHL6,0.9078249154220134
IL10RA,DOK2,0.9180771593586424
TRAF3IP3,APBB1IP,0.91149390927066
HMGA1,MFSD2B,0.9228996469643144
CD86,PLEK,0.921554808200424
FBN1,INHBA,0.9193596845428506
LOC339290,C18orf18,0.9028162559552072
NCKAP1L,SIGLEC10,0.905893642895492
ITGB2,MS4A4A,0.9161637595154332
CALD1,EVC,0.9085438076170548
LCP1,PTPRC,0.9236302700857696
LSP1,DOCK2,0.9281503268019022
FNDC1,GLI3,0.9082982388156422
MSRB3,PDLIM3,0.9275554181483469
RCSD1,GIMAP8,0.9175179471901264
DDR2,FBXL7,0.9086776369988914
LOC96610,FCRL5,0.9305069072979024
PDCD1LG2,SRGN,0.9063156978717308
EVI2A,SLA,0.9012863323854878
RFTN1,C10orf72,0.9071316676180072
CD53,FMNL1,0.9007936889668324
MYCT1,CALCRL,0.923908781446944
CD86,SIRPB2,0.9041525711685312
PTPRC,MPEG1,0.9293866297415996
MAP1A,CALD1,0.9102598943519734
SPI1,FMNL1,0.9019505376272744
CD248,COL1A2,0.9042072062289892
C1QB,SPI1,0.9332127219341166
ITGB2,CYTH4,0.9294787518833066
PTPRC,CD53,0.9541983140154568
C1QC,CYBB,0.9067755292504096
SPI1,SIRPB2,0.9166227348987006
LRRC25,CD84,0.9039515285015453
THBS2,COL1A2,0.9306954767800454
LDB2,CALCRL,0.9040961656882266
MPDZ,FBN1,0.900934655160075
LAPTM5,APBB1IP,0.9233478402338604
VIM,NRP1,0.9018214792513836
COL1A1,COL6A1,0.9060828544884582
RAB31,COL8A1,0.9111699866916508
HSPA12B,ARHGEF15,0.9352310133668638
FCGR3A,SIGLEC9,0.9142928801423909
COL12A1,DKK3,0.9055973034538326
ANTXR1,OLFML1,0.9044550264727717
HCK,CD14,0.9057159370875344
SIGLEC10,HCK,0.9162813004907908
DOK2,HAVCR2,0.9179912746620764
GIMAP4,RCSD1,0.9213203154555776
CD84,LAPTM5,0.9223341836515284
RAB31,EFEMP2,0.9105182733212336
FMNL1,MYO1F,0.9198881378211116
TCF4,ZEB1,0.9444065337505664
PLN,MSRB3,0.9279245404226122
ISLR,FAM19A5,0.9019082378057136
CDH11,GLT8D2,0.9025217751840896
GUCY1A3,C1S,0.922485103703365
COL1A1,PDGFRB,0.9147094943368088
ATP8B2,EMILIN1,0.9070707156747806
MYO1G,ARHGAP30,0.9468790931729218
FCER1G,LRRC25,0.9271920472967674
MPEG1,CD53,0.904943781595128
AIF1,C1QA,0.9427375916982746
ARHGAP30,CCR5,0.9035757203311336
FAM10A4,ST13,0.924681277397752
KLHL6,EVI2B,0.9094540153022972
BGN,GGT5,0.9171681094470676
TFEC,CD86,0.928719726378742
ARHGAP25,KLHL6,0.9086330690777332
CYTH4,APBB1IP,0.9335811036095488
FSTL1,EVC,0.9099446632509044
MPDZ,TNS1,0.9004188155167816
TRAF3IP3,HCLS1,0.9043916859081624
CD84,CMKLR1,0.9152700771014974
SLAMF8,LILRB2,0.9111566787320288
VCAN,GPC6,0.9157565557991924
CXorf36,TIE1,0.9497109458258471
BGN,COL5A1,0.9052269765505176
DYSF,CD93,0.9108770186714658
TNS1,ACTA2,0.9007077730238495
GIMAP4,DOCK10,0.9074991926848684
KLHL6,ARHGAP25,0.9086330690777332
VIM,SERPING1,0.9031307930694628
GNB4,TCF4,0.9020833285332222
CD27,LAX1,0.9096758562593072
GPC6,LUM,0.9159750459388176
BGN,VIM,0.9066322944295084
MS4A6A,CD86,0.9231408027683676
SHE,TEK,0.9526945300115586
C10orf72,MMP2,0.9037829589127048
COL1A2,THY1,0.9297471250948032
ADAMTS12,ADAMTS2,0.917707317640256
SIGLEC10,C3AR1,0.9028341979950428
FBXL7,VIM,0.920590181911348
MYO1F,CMKLR1,0.9057165155000584
THY1,RAB31,0.91197890232206
CD2,ITK,0.91008143797525
JAM3,BNC2,0.9030927090754328
CMKLR1,PDCD1LG2,0.9023846552104251
SPI1,CLEC7A,0.9214384506873204
CLEC7A,SIGLEC7,0.914284977469576
PCOLCE,MRC2,0.9197998557513676
HCLS1,DOCK2,0.9643932376372004
GFPT2,SULF1,0.9018999384552212
FBN1,THBS2,0.904770529243162
ATP8B2,FBXL7,0.9027187544402636
THY1,LUM,0.913653259420567
CD4,CD53,0.9391789867090529
BNC2,FLRT2,0.9159766776231014
GPNMB,FPR3,0.9077155326557856
MRVI1,MYLK,0.914476733284296
SRGN,CD86,0.9331224077459492
LILRB4,ITGB2,0.9521318726534316
CSF2RB,PIK3CG,0.9121114039216748
PCOLCE,RAB34,0.902500635254216
EMILIN1,DDR2,0.9126246835857348
GLT8D2,FSTL1,0.9051817561410516
C3AR1,SRGN,0.902201429539712
FLI1,S1PR1,0.9007866561234986
EHD2,COL6A2,0.9204333216704952
CTHRC1,NOX4,0.9126915667150618
C1QB,FCER1G,0.9293306229596932
FRMD6,VCAN,0.9005517322386767
RASSF2,GIMAP8,0.9131136785082012
C1R,EMILIN1,0.9417150328648608
FSTL1,SNAI2,0.9009637618207826
C3AR1,EVI2A,0.900198948123407
SERPINF1,OLFML1,0.9007510353663924
CD53,MPEG1,0.904943781595128
GGT5,VIM,0.90526634947558
FBXL7,OLFML1,0.9070122707256372
CD3E,CD3G,0.9098066310174032
CYTH4,SASH3,0.9168066575014528
CD86,LAIR1,0.9509420623918337
C1QC,TLR8,0.9102002910957318
GGT5,AEBP1,0.9070421548989328
IGFBP7,SDC2,0.9167299635115376
EMILIN1,ANGPTL2,0.9039763630954812
FLI1,NCKAP1L,0.9084439654243917
ABI3,NCKAP1L,0.9053471090626004
THY1,COL3A1,0.914657160483251
CCDC8,PCOLCE,0.904727938788176
FBN1,ATP10A,0.9039358398174914
PCOLCE,MXRA8,0.90396758015639
CD53,APBB1IP,0.9475404537307172
TAGLN,DACT3,0.9259525779308388
KLHL6,CD180,0.9141691284506028
GUCY1A3,SGCD,0.9018947808692686
COL6A3,MRC2,0.9462957731272984
PDGFRB,CALD1,0.9002260267477074
CALD1,AOC3,0.9084882216083886
NCKAP1L,APBB1IP,0.9306631007972056
CD53,C1QB,0.9057274803172488
ABI3,GNGT2,0.9016290017408348
FSTL1,LUM,0.9315594377082249
PDGFRB,INHBA,0.9022862807754414
CD163,PIK3R5,0.9109933486425416
SH2D3C,TIE1,0.9087850559945788
CD163,FPR3,0.933337674155764
SULF1,GLI3,0.9099981759606112
APBB1IP,FAM78A,0.910231671453605
ANTXR1,AEBP1,0.9359992757520026
CDH11,FBN1,0.9045817812952184
MNDA,SIRPB2,0.9009251072033468
ZNF469,COL5A2,0.916268512464934
BTK,IKZF1,0.9188609880356371
EMCN,MYCT1,0.9159481077792606
LCP2,CSF2RB,0.9103082471997572
SRGN,LAPTM5,0.9111146320486784
CD53,FGR,0.900900422532546
TYROBP,LAPTM5,0.9532589607381527
FBN1,COL3A1,0.9517653969297296
SPI1,APBB1IP,0.918561519828224
CLEC7A,LILRB2,0.929670809587306
CYTH4,LAIR1,0.9377744439533716
BNC2,FRMD6,0.9047993294575604
LILRB4,FGR,0.9042808492145497
CD86,TFEC,0.928719726378742
CD3E,SH2D1A,0.9296047348404362
CCDC8,CCDC80,0.91469117796054
MS4A4A,SIGLEC7,0.9311056272271692
SIGLEC10,MPEG1,0.9202914116480356
SIGLEC7,CD14,0.9155156797319056
DDR2,C10orf72,0.9003305713509542
SIRPG,CD3E,0.953308058643738
C1S,FBXL7,0.9028875019164424
ANTXR1,SPARC,0.9108062982684292
ITGB2,PLEK,0.9085840871032284
SLA,APBB1IP,0.932851497588956
MXRA8,ISLR,0.9278453889021876
RASAL3,WAS,0.9231916768956312
SPARC,CERCAM,0.927946476084132
ARHGAP30,CYTH4,0.935040263081654
MS4A4A,TYROBP,0.932422907523398
CCR5,IKZF1,0.9103647804540644
C1QB,CD300LF,0.9089700379658968
CD163,C1QC,0.9108675039900246
IKZF1,FYB,0.9357474780843577
LUM,FRMD6,0.9072425615043136
NCF1,CYTH4,0.9051562860001058
FPR3,LILRB4,0.9381613703774544
PDCD1LG2,MS4A4A,0.9112045310143206
IGSF6,C3AR1,0.9280402896773536
CYYR1,CXorf36,0.9036612270112016
CSF1R,SIRPB2,0.9161484701743968
THBS2,AEBP1,0.9325762343162948
LAPTM5,MAFB,0.9065300477627296
CD163,CD86,0.9175542963872664
MMP2,FBN1,0.9185653736134128
ITGAL,IL10RA,0.9274079175338747
HCLS1,EVI2B,0.907315814030665
GIMAP1,ABI3,0.9009315483618976
SYDE1,JAM3,0.9116366778899482
IGSF6,C1QB,0.9067288342058808
C14orf132,AMOTL1,0.9008475278114242
C1QC,SLAMF8,0.9249117816210348
CALD1,SGCD,0.9289975344444904
MSRB3,MRGPRF,0.9181144741085658
SAMSN1,PTPRC,0.9341921044695756
MGC29506,ADAM6,0.9546938715995972
ANTXR1,SDC2,0.9211564416989312
COL1A2,FNDC1,0.9137539321081274
ZEB2,EMILIN1,0.9003514641684147
IGSF6,TFEC,0.9288633462667752
MYO1F,HCK,0.9047849789706678
ZNF469,MRC2,0.9086149329959954
MSR1,MS4A4A,0.9203130214674436
AEBP1,ATP10A,0.9100485821292842
ITK,CD96,0.9253591493416146
LAIR1,TFEC,0.9318376696149896
LILRB1,CD86,0.9198447779410238
CALD1,MAP1A,0.9102598943519734
IL10RA,LILRB1,0.9234104236748616
PDGFRB,FNDC1,0.9249078185894394
SERPING1,C1R,0.941576796675501
COL6A3,COL3A1,0.9584005088359112
OSMR,ZEB2,0.902001065500614
CCR1,MNDA,0.9080476897915536
DZIP1,MSRB3,0.917319032207238
SIGLEC7,LRRC25,0.9472239665232656
PCDH18,FAT4,0.9003632290451329
RAB31,CCDC80,0.910038933559018
RAB31,FRMD6,0.9382374991107502
APBB1IP,RCSD1,0.9038461597710268
TCF4,ZNF521,0.9263740092302376
SASH3,IL21R,0.9175478183046324
MRC2,FBN1,0.9360269442330034
CCDC8,RAB34,0.9154682923285654
C3AR1,MS4A4A,0.9486279539477184
CYTH4,SLAMF8,0.9173503817652724
COL3A1,ADAMTS12,0.9022665889332678
FBN1,COL5A2,0.9513205572722858
HSPB8,MYL9,0.9122485621732984
FBLN5,JAM3,0.9002346491342064
MNDA,C3AR1,0.9369396559055336
ITGAL,ITK,0.9130995598825498
GIMAP8,CMKLR1,0.9002728498825525
PTPRC,SAMSN1,0.9341921044695756
PEG3,MSRB3,0.9244586040875724
CD93,HEG1,0.9032250038354828
CD53,LRRC25,0.9098535628409282
ARHGEF6,RCSD1,0.9217732385464812
PLEK,CYBB,0.9095607906325328
FLRT2,EVC,0.9163661814641008
CD96,CD3G,0.920631255165476
LSP1,MYO1G,0.912999379357828
PDGFRB,ADAMTS2,0.9091432890817392
APBB1IP,SIGLEC10,0.9039801797778636
NCKAP1L,SLA,0.9182909855034206
CXorf21,CD4,0.9007971027670928
LAPTM5,FGR,0.9154400515013658
RAB34,DCN,0.9013155216906092
P2RY10,CD3G,0.9008585148162732
PPAPDC1A,COL10A1,0.9048408610687988
LAIR1,MYO1F,0.9137439587885812
LILRB1,SIGLEC7,0.923038614149292
PTPRC,ITGAL,0.9424543602839976
MS4A6A,HCK,0.9108811600423171
SIGLEC10,WAS,0.915528859795474
MRGPRF,LMOD1,0.9119404455435752
FCGR3A,ITGB2,0.9030451385560182
NCF1,LILRB1,0.9043554544072706
EFS,DZIP1,0.9264401025857556
CALD1,C10orf72,0.9070062999478824
CLEC7A,CD84,0.9192739169187082
STX11,HCK,0.9019863207181078
DOCK2,SLA,0.9452987498753628
CD3D,CD2,0.9632582988070768
LDB2,TCF4,0.9103921734471644
RCSD1,RASSF2,0.91348151976573
CD163,PDCD1LG2,0.9033308304860016
COL5A2,AEBP1,0.9218718188403648
ZNF521,FBN1,0.9048896175812032
TLR8,CD86,0.9226700570558208
SLA,IKZF1,0.9158565452576238
DOK2,WAS,0.9301427513776802
ARHGEF15,CD93,0.922833277790706
MPEG1,DOCK10,0.9035943516665572
COL6A3,EMILIN1,0.9279916308845818
C1QB,CYTH4,0.9020310295320446
ANTXR1,COL1A2,0.9163491111872712
DOK2,NCKAP1L,0.9039220306708192
CD3D,CD96,0.9192287990346898
RAB31,CTSK,0.909831544056432
TAGLN,MSRB3,0.9384634206009598
DOCK10,ARHGAP30,0.9149675787600206
STX11,EVI2A,0.9099888762433062
TLR8,MNDA,0.9141529054467142
LUM,C1S,0.917549914543052
C1R,CCDC80,0.9142159751026746
CD4,TLR8,0.90847488622306
FBN1,OLFML2B,0.9004209333712446
BGN,THY1,0.9298523174472818
AIF1,CMKLR1,0.9086378804007644
SASH3,LCP1,0.9133654886831706
CYTH4,HAVCR2,0.9008099458060356
BTK,ARHGAP25,0.9102603270391252
CNRIP1,ZEB2,0.9088543972630044
SPI1,PIK3R5,0.9182987965302449
LAMA4,EMILIN1,0.9055537640332232
CCDC8,COL1A2,0.9308350528463922
LRRC25,PIK3R5,0.9028894384264964
SULF1,GFPT2,0.9018999384552212
CLIP3,JAM3,0.9252738518453928
BNC2,DDR2,0.9140827005666412
CDH5,MMRN2,0.9344228903158724
GPC6,SULF1,0.9125046181036384
COL3A1,COL8A1,0.9247103429411682
GIMAP8,HCLS1,0.9010919929760696
ZEB1,TSPYL5,0.9271788344260902
LILRB4,CD300LF,0.9100687309996202
C1QA,LAPTM5,0.9242415801913312
LRRC25,TFEC,0.9007084934706198
MPEG1,CD84,0.9027580235325404
MRC2,COL5A2,0.9513911679175682
NAP1L3,DZIP1,0.9010159334139948
C1R,BNC2,0.9119143593185188
PDCD1LG2,CMKLR1,0.9023846552104251
C1QB,CMKLR1,0.914615081899327
LILRB1,LILRB2,0.9220832339190652
C1QB,LAPTM5,0.9278865070025588
CXCL10,CXCL9,0.9121884369637088
C1R,ATP8B2,0.9018582590656424
LILRB4,LAIR1,0.9491554255874692
PTPRC,IKZF1,0.9659779494475692
BNC2,EVC,0.9393448116066528
MSRB3,PEG3,0.9244586040875724
PTRF,EHD2,0.917765990119608
ANGPTL2,COL6A2,0.9047032466424588
LAIR1,SIRPB2,0.9227542531874982
C1R,C10orf72,0.9206345699689972
FBN1,ANGPTL2,0.9071017570507508
HSPB7,KCNMB1,0.9001453372952829
KCNMB1,CNN1,0.9330790766376728
SYDE1,ANTXR1,0.9196875092819516
FNDC1,FLRT2,0.9010464943623672
PCDH12,AFAP1L1,0.9091997549041636
CFH,GNB4,0.9123418111605702
C3AR1,FCER1G,0.9350766195183848
CD3E,CD2,0.9685001075747708
FPR3,CYBB,0.9340379764434584
MNDA,LAPTM5,0.9024376103093704
FSTL1,SULF1,0.9118454543643142
EMILIN1,ATP8B2,0.9070707156747806
GPR176,FSTL1,0.9011994745039132
CALCRL,CYYR1,0.9339495307854332
ITK,CD2,0.91008143797525
LUM,THY1,0.913653259420567
HAVCR2,EVI2A,0.9034264275813882
COL3A1,SNAI2,0.9031143409374992
ZEB1,FERMT2,0.9428432449902366
